STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/9/1994,0,0,0,97,78,82,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/10/1994,0.29,0,0,96,71,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/11/1994,0,0,0,89,66,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/12/1994,0,0,0,85,64,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/13/1994,0,0,0,91,71,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/14/1994,0,0,0,94,74,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/15/1994,0.65,0,0,94,71,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/16/1994,0.02,0,0,90,71,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/17/1994,0,0,0,89,72,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/18/1994,0.47,0,0,88,72,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/19/1994,0.16,0,0,90,69,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/20/1994,0,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/21/1994,0,0,0,,,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/22/1994,0.09,0,0,90,74,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/23/1994,0.22,0,0,89,74,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/24/1994,0.06,0,0,88,67,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/25/1994,0,0,0,92,70,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/26/1994,0.08,0,0,92,68,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/27/1994,1.01,0,0,87,67,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/28/1994,1.17,0,0,80,66,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/29/1994,0.21,0,0,82,64,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/30/1994,0.08,0,0,85,70,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/31/1994,0,0,0,88,70,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/1/1994,0,0,0,88,69,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/2/1994,0,0,0,87,73,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/3/1994,0.4,0,0,85,70,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/4/1994,0,0,0,88,71,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/5/1994,0,0,0,91,72,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/6/1994,1.06,0,0,80,53,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/7/1994,0,0,0,76,52,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/8/1994,0,0,0,79,56,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/9/1994,0,0,0,81,57,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/10/1994,0,0,0,82,62,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/11/1994,0,0,0,84,66,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/12/1994,1.12,0,0,88,67,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/13/1994,0,0,0,90,69,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/14/1994,0,0,0,92,73,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/15/1994,0.47,0,0,93,60,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/16/1994,0,0,0,79,61,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/17/1994,0.6,0,0,81,63,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/18/1994,0.43,0,0,82,68,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/19/1994,0,0,0,79,64,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/20/1994,0,0,0,85,67,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/21/1994,0,0,0,88,67,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/22/1994,0.22,0,0,87,67,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/23/1994,0,0,0,77,57,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/24/1994,0,0,0,79,54,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/25/1994,0,0,0,81,55,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/26/1994,0.91,0,0,84,55,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/27/1994,0,0,0,82,66,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/28/1994,0,0,0,89,65,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/29/1994,0,0,0,91,67,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/30/1994,0.09,0,0,88,55,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/31/1994,0,0,0,81,58,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/1/1994,0,0,0,85,65,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/2/1994,0,0,0,81,61,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/3/1994,0,0,0,77,55,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/4/1994,0,0,0,75,57,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/5/1994,0,0,0,75,50,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/6/1994,0,0,0,76,49,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/7/1994,0,0,0,79,55,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/8/1994,0,0,0,82,52,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/9/1994,0,0,0,82,54,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/10/1994,0,0,0,85,56,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/11/1994,0,0,0,81,53,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/12/1994,0,0,0,76,48,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/13/1994,0,0,0,79,50,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/14/1994,0,0,0,86,51,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/15/1994,0.09,0,0,92,61,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/16/1994,0,0,0,85,63,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/17/1994,0,0,0,87,64,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/18/1994,0.47,0,0,89,62,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/19/1994,0,0,0,77,49,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/20/1994,0,0,0,79,49,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/21/1994,0,0,0,80,51,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/22/1994,0.07,0,0,78,51,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/23/1994,1.7,0,0,66,57,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/24/1994,0,0,0,69,53,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/25/1994,0,0,0,78,55,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/26/1994,0.11,0,0,84,64,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/27/1994,1.12,0,0,83,63,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/28/1994,0,0,0,80,55,57,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/29/1994,0,0,0,76,53,57,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/30/1994,0,0,0,70,49,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/1/1994,0,0,0,72,49,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/2/1994,0.1,0,0,81,49,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/3/1994,0,0,0,69,49,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/4/1994,0,0,0,62,42,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/5/1994,0,0,0,65,43,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/6/1994,0,0,0,64,37,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/7/1994,0,0,0,66,38,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/8/1994,0,0,0,71,42,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/9/1994,0,0,0,75,40,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/10/1994,0.34,0,0,80,51,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/11/1994,0,0,0,64,36,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/12/1994,0,0,0,62,35,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/13/1994,0,0,0,65,37,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/14/1994,0,0,0,66,43,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/15/1994,0,0,0,62,49,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/16/1994,0,0,0,67,39,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/17/1994,0,0,0,70,35,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/18/1994,0,0,0,70,35,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/19/1994,0,0,0,75,39,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/20/1994,0,0,0,71,45,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/21/1994,0.08,0,0,74,47,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/22/1994,0,0,0,71,44,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/23/1994,0.08,0,0,72,45,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/24/1994,0.95,0,0,81,44,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/25/1994,0,0,0,72,43,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/26/1994,0,0,0,64,38,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/27/1994,0.04,0,0,56,38,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/28/1994,0,0,0,60,34,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/29/1994,0,0,0,63,34,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/30/1994,0,0,0,68,40,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/31/1994,0,0,0,77,48,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/1/1994,0,0,0,73,56,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/2/1994,0.49,0,0,76,48,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/3/1994,0,0,0,62,35,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/4/1994,0,0,0,72,40,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/5/1994,0,0,0,79,41,57,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/6/1994,0.03,0,0,77,56,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/7/1994,0,0,0,75,50,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/8/1994,0,0,0,63,36,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/9/1994,0,0,0,72,49,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/10/1994,0.24,0,0,80,44,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/11/1994,0.05,0,0,55,30,32,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/12/1994,0,0,0,53,28,31,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/13/1994,0,0,0,58,29,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/14/1994,0,0,0,73,42,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/15/1994,0,0,0,74,44,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/16/1994,0,0,0,73,48,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/17/1994,0.02,0,0,50,45,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/18/1994,0,0,0,58,45,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/19/1994,0.1,0,0,62,42,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/20/1994,0,0,0,65,36,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/21/1994,0,0,0,59,38,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/22/1994,0.52,0,0,64,50,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/23/1994,0,0,0,59,34,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/24/1994,0,0,0,52,23,27,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/25/1994,0,0,0,46,24,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/26/1994,0,0,0,56,36,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/27/1994,0,0,0,52,33,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/28/1994,0,0,0,45,35,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/29/1994,0.02,0,0,61,33,35,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/30/1994,0,0,0,58,33,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/1/1994,0,0,0,54,26,31,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/2/1994,0,0,0,50,26,35,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/3/1994,0,0,0,58,30,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/4/1994,0,0,0,59,29,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/5/1994,0.96,0,0,62,48,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/6/1994,0.02,0,0,70,52,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/7/1994,0,0,0,69,42,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/8/1994,0,0,0,69,35,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/9/1994,0,0,0,44,27,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/10/1994,0.7,0,0,48,34,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/11/1994,0.08,0,0,49,35,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/12/1994,0,0,0,45,26,29,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/13/1994,0,0,0,32,25,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/14/1994,0,0,0,41,30,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/15/1994,0.01,0,0,46,35,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/16/1994,0,0,0,48,33,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/17/1994,0.2,0,0,48,34,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/18/1994,0,0,0,48,32,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/19/1994,0,0,0,53,34,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/20/1994,0,0,0,48,27,29,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/21/1994,0,0,0,49,26,28,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/22/1994,0,0,0,54,27,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/23/1994,0,0,0,53,33,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/24/1994,0,0,0,59,43,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/25/1994,0.2,0,0,52,43,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/26/1994,0,0,0,55,29,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/27/1994,0,0,0,55,25,29,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/28/1994,0,0,0,55,25,27,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/29/1994,0,0,0,62,25,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/30/1994,0,0,0,49,27,28,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/31/1994,0,0,0,42,21,28,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/1/1995,0.44,0,0,40,27,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/2/1995,0.02,0,0,54,37,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/3/1995,0,0,0,48,25,27,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/4/1995,0,0,0,34,25,29,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/5/1995,0,0,0,32,14,15,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/6/1995,0,0,0,36,14,24,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/7/1995,1.13,0,0,39,23,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/8/1995,0,0,0,47,33,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/9/1995,0,0,0,43,27,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/10/1995,0,0,0,47,27,30,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/11/1995,0,0,0,37,28,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/12/1995,0.05,0,0,49,32,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/13/1995,0.02,0,0,63,39,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/14/1995,0.16,0,0,69,41,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/15/1995,0,0,0,73,48,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/16/1995,0.44,0,0,62,52,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/17/1995,0,0,0,56,41,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/18/1995,0,0,0,50,,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/19/1995,0.02,0,0,47,,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/20/1995,1.48,0,0,50,,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/21/1995,0,0,0,47,,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/22/1995,0,0,0,48,,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/23/1995,0,0,0,49,,28,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/24/1995,0,0,0,42,,31,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/25/1995,0,0,0,42,,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/26/1995,0,0,0,42,,29,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/27/1995,0,0,0,40,23,28,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/28/1995,0,0,0,44,27,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/29/1995,0.18,4,4,45,18,23,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/30/1995,0,0,1,38,22,31,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/31/1995,0,0,0,40,25,29,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/1/1995,0,0,0,49,22,31,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/2/1995,0,0,0,51,29,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/3/1995,0,0,0,47,23,24,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/4/1995,0.3,4.5,5,36,25,28,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/5/1995,0.02,0,3,38,20,22,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/6/1995,0,0,3,30,6,10,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/7/1995,0,0,3,26,9,15,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/8/1995,0,0,3,33,13,21,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/9/1995,0,0,3,30,16,19,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/10/1995,0,0,3,32,18,25,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/11/1995,0,0,0,43,23,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/12/1995,0,0,0,48,6,16,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/13/1995,0,0,0,50,14,18,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/14/1995,0,0,0,34,14,21,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/15/1995,0,0,0,39,21,29,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/16/1995,0.35,0,0,38,28,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/17/1995,0.15,0,0,44,30,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/18/1995,0,0,0,49,24,32,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/19/1995,0,0,0,48,25,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/20/1995,0,0,0,52,34,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/21/1995,0.06,0,0,61,35,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/22/1995,0,0,0,48,27,29,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/23/1995,0,0,0,45,29,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/24/1995,0,0,0,57,27,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/25/1995,0,0,0,48,23,35,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/26/1995,0,0,0,49,34,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/27/1995,0.01,0,0,43,28,31,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/28/1995,0.66,0,0,40,30,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/1/1995,0.04,0,0,54,39,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/2/1995,0,0,0,49,29,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/3/1995,0,0,0,42,30,32,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/4/1995,0,0,0,40,31,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/5/1995,0,0,0,43,36,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/6/1995,0.04,0,0,51,38,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/7/1995,0,0,0,63,41,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/8/1995,0,0,0,62,46,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/9/1995,2.24,0,0,66,24,26,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/10/1995,0,0,0,37,21,24,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/11/1995,0,0,0,41,22,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/12/1995,0,0,0,62,34,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/13/1995,0,0,0,67,35,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/14/1995,0,0,0,73,35,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/15/1995,0,0,0,75,40,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/16/1995,0,0,0,75,41,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/17/1995,0,0,0,79,42,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/18/1995,0,0,0,77,38,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/19/1995,0,0,0,60,32,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/20/1995,0,0,0,64,40,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/21/1995,0.15,0,0,68,44,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/22/1995,0.04,0,0,67,43,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/23/1995,0,0,0,61,35,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/24/1995,0,0,0,54,39,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/25/1995,0,0,0,57,36,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/26/1995,0,0,0,59,41,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/27/1995,0,0,0,65,49,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/28/1995,0.05,0,0,64,43,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/29/1995,0,0,0,49,33,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/30/1995,0.02,0,0,61,42,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/31/1995,0.02,0,0,59,35,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/1/1995,0,0,0,55,33,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/2/1995,0,0,0,56,35,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/3/1995,0,0,0,54,29,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/4/1995,0.02,0,0,66,33,57,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/5/1995,0,0,0,68,29,31,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/6/1995,0,0,0,47,29,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/7/1995,0,0,0,64,33,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/8/1995,0,0,0,71,40,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/9/1995,0.05,0,0,80,47,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/10/1995,0.06,0,0,84,33,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/11/1995,0.05,0,0,53,43,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/12/1995,0.03,0,0,58,34,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/13/1995,0.7,0,0,75,38,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/14/1995,0,0,0,65,42,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/15/1995,0,0,0,55,38,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/16/1995,,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/17/1995,0,0,0,,,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/18/1995,0,0,0,59,44,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/19/1995,0,0,0,68,39,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/20/1995,0,0,0,90,46,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/21/1995,0.02,0,0,75,52,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/22/1995,0,0,0,79,55,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/23/1995,0,0,0,82,44,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/24/1995,0.33,0,0,61,42,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/25/1995,0,0,0,51,44,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/26/1995,0.02,0,0,69,38,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/27/1995,0,0,0,69,42,56,
